               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 126,            0.078754,            0.067759,            0.037019,             0.55585,             0.69757,             0.67377,             0.38354,            0.066147,             0.05455,            0.035321,           0.0030202,           0.0030202,            0.060414
                 127,            0.075716,            0.069319,            0.036396,                   0,                   0,                   0,                   0,             0.13107,            0.079458,             0.10276,            0.003037,            0.003037,            0.060153
                 128,            0.076924,            0.068414,            0.036229,                   0,                   0,                   0,                   0,             0.14053,            0.070057,             0.17546,           0.0030535,           0.0030535,            0.059892
                 129,            0.074217,            0.068679,            0.035486,                   0,                   0,                   0,                   0,             0.12527,            0.084055,            0.084114,             0.00307,             0.00307,             0.05963
                 130,            0.073097,            0.067455,            0.036633,                   0,                   0,                   0,                   0,             0.13203,            0.077645,             0.11079,           0.0030862,           0.0030862,            0.059369
                 131,            0.071153,            0.059346,            0.035976,             0.35633,             0.09508,              0.0189,           0.0038835,            0.098846,            0.091243,            0.064481,           0.0031023,           0.0031023,            0.059107
                 132,             0.07474,            0.064224,            0.034705,             0.24101,              0.1801,            0.015128,           0.0036288,             0.10199,            0.089306,            0.062219,           0.0031183,           0.0031183,            0.058845
                 133,            0.072817,            0.066222,            0.034894,             0.39483,             0.20113,            0.084062,            0.018024,            0.091349,            0.079398,            0.049718,            0.003134,            0.003134,            0.058583
                 134,             0.07273,            0.064436,            0.035512,             0.64395,             0.67884,              0.6496,             0.36393,            0.063026,            0.051019,             0.03037,           0.0031497,           0.0031497,            0.058321
                 135,            0.069381,            0.074799,            0.033575,                   0,                   0,                   0,                   0,             0.14936,            0.079053,             0.55922,           0.0031651,           0.0031651,            0.058059
                 136,            0.077956,            0.075267,            0.034596,                   0,                   0,                   0,                   0,             0.14894,            0.078766,             0.54944,           0.0031804,           0.0031804,            0.057797
                 137,            0.072806,            0.071212,            0.033649,                   0,                   0,                   0,                   0,             0.14904,            0.073707,             0.51823,           0.0031956,           0.0031956,            0.057534
                 138,            0.077213,            0.064978,            0.033706,                   0,                   0,                   0,                   0,             0.14842,            0.070645,             0.48908,           0.0032105,           0.0032105,            0.057271
                 139,            0.079876,            0.069432,            0.032427,                   0,                   0,                   0,                   0,             0.14798,            0.068231,             0.43009,           0.0032254,           0.0032254,            0.057009
                 140,            0.071578,            0.056533,            0.031898,                   0,                   0,                   0,                   0,             0.14483,            0.059519,             0.30372,             0.00324,             0.00324,            0.056745
                 141,            0.069432,            0.066983,             0.03179,                   0,                   0,                   0,                   0,             0.14328,            0.062364,             0.26788,           0.0032545,           0.0032545,            0.056482
                 142,            0.073401,             0.07381,            0.031779,                   0,                   0,                   0,                   0,             0.13356,            0.070749,             0.14807,           0.0032688,           0.0032688,            0.056219
                 143,            0.075458,            0.073025,            0.033675,          0.00060863,            0.047293,          0.00037026,          0.00013225,             0.11537,            0.090248,            0.071275,            0.003283,            0.003283,            0.055955
                 144,            0.076403,            0.067309,             0.03171,                   0,                   0,                   0,                   0,             0.12191,            0.081485,            0.091498,            0.003297,            0.003297,            0.055692
                 145,            0.074222,            0.064836,            0.032976,          8.3084e-05,           0.0062893,          4.3782e-05,          6.5089e-06,             0.12193,            0.081508,            0.090063,           0.0033108,           0.0033108,            0.055428
                 146,            0.074665,            0.063625,            0.030716,             0.68368,            0.025157,            0.010536,           0.0019193,             0.10197,             0.10772,            0.084727,           0.0033244,           0.0033244,            0.055164
                 147,            0.072335,            0.074078,            0.032601,             0.59052,             0.51715,             0.46363,             0.23461,            0.065896,            0.055547,            0.032217,           0.0033379,           0.0033379,            0.054899
                 148,            0.070868,            0.063395,            0.029735,             0.17039,            0.098224,           0.0021202,          0.00047206,              0.1079,              0.1033,            0.087716,           0.0033513,           0.0033513,            0.054635
                 149,            0.071106,            0.067182,            0.030585,             0.72365,             0.21148,             0.23541,            0.082462,            0.083236,             0.08446,            0.046761,           0.0033644,           0.0033644,             0.05437
                 150,            0.068152,            0.061685,            0.029498,             0.76233,             0.33704,             0.34534,             0.14304,            0.077716,             0.08381,            0.043586,           0.0033774,           0.0033774,            0.054106
                 151,            0.070338,            0.066523,             0.03087,             0.81672,             0.48485,             0.55076,             0.29136,            0.066875,            0.057816,            0.039968,           0.0033902,           0.0033902,            0.053841
                 152,            0.069757,            0.065605,             0.03042,             0.72374,             0.62957,              0.6306,             0.36719,            0.063374,            0.054148,            0.027016,           0.0034028,           0.0034028,            0.053576
